"filename","cost","incidence","replicate","tau","vhi","alpha","expt"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_181",449969.220945083,805,181,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_182",14295.0191570881,8,182,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_183",58480.6066411239,77,183,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_184",172911.787994892,288,184,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_185",37972.030651341,78,185,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_186",0,16,186,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_187",772425.255427842,773,187,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_188",28169.8595146871,48,188,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_189",603881.828863346,976,189,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_19",0,9,19,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_190",9425.28735632184,15,190,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_191",82070.2426564495,93,191,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_192",82762.4521072798,24,192,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_193",38091.7624521073,40,193,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_194",10940.2835249042,16,194,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_195",710758.11238825,794,195,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_196",9858.90804597701,7,196,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_197",2623.25670498084,8,197,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_198",95746.5325670498,62,198,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_199",98624158.7796935,125148,199,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_2",724.137931034483,9,2,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_200",5687.35632183909,7,200,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_201",9563.79310344827,7,201,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_202",25215730.2241379,40518,202,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_203",413.793103448276,24,203,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_204",126279109.252235,161472,204,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_205",7768.96551724139,8,205,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_206",38990.9961685824,48,206,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_207",41003.8314176245,56,207,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_208",84928.5568326947,110,208,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_209",2130.26819923372,7,209,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_21",37028.3524904215,42,21,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_210",3879.31034482759,9,210,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_211",20374.7126436782,78,211,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_213",31954.0996168582,9,213,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_214",29793.1034482759,9,214,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_215",4690.4214559387,9,215,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_216",64993.288633461,119,216,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_217",0,8,217,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_218",20210.7279693487,17,218,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_219",8275.86206896552,9,219,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_22",6662.83524904216,14,22,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_220",1962.83524904215,25,220,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_221",0,7,221,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_222",13639.846743295,8,222,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_223",1262411.85440613,1500,223,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_224",5827940.50510856,14413,224,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_225",169453.141762452,90,225,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_226",11111.1111111111,8,226,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_227",275784.636653895,180,227,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_228",11360.153256705,32,228,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_229",9805.17241379308,15,229,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_23",9061.6858237548,7,23,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_230",689.655172413794,15,230,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_231",42483834.2164751,55628,231,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_232",29265.9003831418,75,232,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_233",3520.11494252874,16,233,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_234",408899.859514687,833,234,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_235",20091.5708812261,17,235,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_236",111828.454661558,78,236,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_237",33654.9169859515,17,237,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_238",26159.0038314176,8,238,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_24",53175.4086845466,80,24,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_241",27259404.9795658,40702,241,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_242",43661.4942528735,147,242,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_243",6848.65900383142,43,243,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_244",317380.044699872,918,244,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_245",8505.74712643678,7,245,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_246",2241.37931034483,7,246,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_247",29961.6858237548,8,247,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_248",2735.63218390804,7,248,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_249",139663.72541507,107,249,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_25",13116.8582375479,18,25,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_250",0,16,250,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_251",6236.0153256705,9,251,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_252",21609.1954022989,38,252,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_253",17318.9655172414,41,253,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_254",4367.81609195402,9,254,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_255",0,17,255,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_256",143060.332056194,126,256,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_257",14291.1877394636,40,257,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_258",41318.7739463602,109,258,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_259",17848.6590038314,23,259,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_26",23183.908045977,24,26,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_260",76950932.3697318,96510,260,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_261",8372.41379310344,8,261,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_262",45148.9144316731,33,262,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_263",94409885.449553,126923,263,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_264",11065.1340996169,15,264,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_265",2401.34099616859,39,265,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_266",23980.8429118774,39,266,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_267",20464.8786717752,9,267,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_268",231293.74201788,414,268,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_269",10594.7381864623,45,269,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_27",147507.621966794,254,27,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_270",20143.5504469987,57,270,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_271",1979.31034482759,7,271,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_272",6321.83908045976,17,272,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_274",1297909.23371648,2032,274,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_275",10344.8275862069,9,275,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_276",0,24,276,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_277",12967.2413793104,7,277,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_278",6080.45977011494,8,278,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_279",1862.06896551724,7,279,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_28",11027.7777777778,24,28,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_280",7739.46360153256,9,280,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_282",3051.72413793104,9,282,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_283",14866.5389527459,8,283,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.6_vhi_85_alpha_vacc_05/replicate_284",708793.199233716,665,284,0.6,85,5,"tau_0.6_vhi_85_alpha_vacc_05"
